time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
24901200.0,3000.0,137694616987.78955,57465349161.12612,-1521471.3749078687,-11950.051931761425,27385.94740449456,-0.1259815249590054,149137366335.05835,29877.144077651035,-1.4022755800885776,-443574842.02673036,2227597653616390.8,0.0008540626833830384,0.00037410822777556247,149599164826.4073,0.01674185381204838,3.325336011614792e-05,261.8919655843659,201.0689214597635,365.25556687165215
24904200.0,3000.0,137658742050.659,57547496667.836,-1521849.360842724,-11966.570913184423,27379.05203720199,-0.12600909908057595,149135891536.06577,29877.43896326667,-1.4016745907326758,-443574831.7969629,2227597679248548.5,0.0008563688737040184,0.0003752588957878221,149599168276.47827,0.016741855269836414,3.325336011614792e-05,261.88490207712897,201.07590570011243,365.2555795069932
24907200.0,3000.0,137622817562.31042,57629623473.349335,-1522227.429502352,-11983.086073978739,27372.146607759736,-0.12603667480409012,149134416889.03696,29877.733821455637,-1.4010735890263846,-443574821.5669376,2227597704881135.8,0.0008586751221544205,0.00037640958308101464,149599171726.6364,0.016741856733515168,3.3264318547856216e-05,261.8778422850495,201.08288622146463,365.2555921426535
24910200.0,3000.0,137586843534.21512,57711729547.48256,-1522605.5808915484,-11999.597407909887,27365.231118082873,-0.1260642521229688,149132942394.50952,29878.028652109293,-1.40047257496907,-443574811.3366679,2227597730514117.5,0.0008609814257108693,0.00037756028808393473,149599175176.87714,0.01674185820308188,3.3264318547856216e-05,261.87078618395816,201.08986304808988,365.2556047786165
24913200.0,3000.0,137550819977.86298,57793814860.05784,-1522983.8150150897,-12016.104908744073,27358.30557009046,-0.12609183103061564,149131468053.02084,29878.32345511903,-1.39987154855999,-443574801.1061677,2227597756147459.8,0.0008632877812290551,0.0003787110092702687,149599178627.19574,0.016741859678533613,3.3264318547856216e-05,261.8637337495663,201.0968362043756,365.2556174148648
24916200.0,3000.0,137514746904.76266,57875879380.90311,-1523362.1318777322,-12032.608570248194,27351.369965705522,-0.12611941152041692,149129993865.10846,29878.618230376203,-1.3992705097984652,-443574790.87545043,2227597781781128.0,0.0008655941856721659,0.00037986174509125714,149599182077.5877,0.016741861159867373,3.3264318547856216e-05,261.85668495746495,201.1038057148312,365.2556300513819
24919200.0,3000.0,137478624326.4415,57957923079.85207,-1523740.5314842123,-12049.10838618984,27344.42430685507,-0.1261469935857414,149128519831.30978,29878.91297777219,-1.3986694586838149,-443574780.64453024,2227597807415087.2,0.000867900635869017,0.00038101249397569484,149599185528.04828,0.016741862647080063,3.3264318547856216e-05,261.84963978312544,201.11077160408666,365.25564268815043
24922200.0,3000.0,137442452254.44553,58039945926.74423,-1524119.0138392465,-12065.604350337302,27337.46859547009,-0.1261745772199403,149127045952.1622,29879.20769719835,-1.398068395215344,-443574770.41342133,2227597833049303.0,0.0008702071286081128,0.0003821632543748223,149599188978.57266,0.01674186414016862,3.327527337066196e-05,261.8425982018982,201.11773389689506,365.25565532515276
24925200.0,3000.0,137406230700.33948,58121947891.42489,-1524497.5789475318,-12082.09645645957,27330.502833485545,-0.12620216241634707,149125572228.20316,29879.502388546065,-1.397467319392394,-443574760.1821371,2227597858683740.2,0.0008725136608795152,0.00038331402471743437,149599192429.15634,0.016741865639130066,3.3264318547856216e-05,261.8355601890127,201.12469261812498,365.25566796237246
24928200.0,3000.0,137369959675.70677,58203928943.74515,-1524876.2268137445,-12098.584698326338,27323.527022840375,-0.12622974916827737,149124098659.97003,29879.797051706697,-1.3968662312143048,-443574749.9506913,2227597884318365.2,0.0008748202295657889,0.00038446480348844017,149599195879.79468,0.016741867143961277,3.327527337066196e-05,261.8285257195773,201.1316477927698,365.2556805997924
24931200.0,3000.0,137333639192.14952,58285889053.561935,-1525254.9574425414,-12115.069069708004,27316.5411654775,-0.1262573374690289,149122625248.0001,29880.091686571628,-1.3962651306803733,-443574739.7190979,2227597909953142.5,0.000877126831522624,0.00038561558909418875,149599199330.4829,0.01674186865465902,3.327527337066196e-05,261.82149476857893,201.13859944594267,365.25569323739535
24934200.0,3000.0,137297269261.28853,58367828190.738014,-1525633.770838559,-12131.549564375679,27309.54526334382,-0.12628492731188135,149121151992.83075,29880.386293032218,-1.3956640177899904,-443574729.4873709,2227597935588037.5,0.0008794334636057106,0.00038676637998592063,149599202781.2164,0.01674187017122019,3.328622458812833e-05,261.81446731088226,201.1455476028815,365.2557058751641
24937200.0,3000.0,137260849894.76328,58449746325.142,-1526012.667006413,-12148.026176101177,27302.53931839021,-0.1263125186900962,149119678894.9992,29880.680870979835,-1.3950628925424495,-443574719.2555245,2227597961223015.5,0.0008817401226035525,0.0003879171746036536,149599206231.9903,0.016741871693641296,3.328622458812833e-05,261.80744332123044,201.15249228894655,365.255718513081
24940200.0,3000.0,137224381104.23192,58531643426.64835,-1526391.6459506997,-12164.498898657033,27295.523332571516,-0.12634011159691666,149118205955.04282,29880.975420305866,-1.394461754937137,-443574709.0235719,2227597986858041.0,0.0008840468055465239,0.0003890679713537365,149599209682.80017,0.016741873221919387,3.328622458812833e-05,261.8004227742435,201.15943352961418,365.25573115112985
24943200.0,3000.0,137187862901.37132,58613519465.13742,-1526770.7076759946,-12180.967725816496,27288.49730784658,-0.1263677060255676,149116733173.49878,29881.269940901668,-1.3938606049733975,-443574698.79152775,2227598012493079.5,0.000886353509129068,0.00039021876868740985,149599213133.64108,0.016741874756050875,3.328622458812833e-05,261.79340564441895,201.1663713504936,365.25574378929247
24946200.0,3000.0,137151295297.87701,58695374410.49543,-1527149.852186853,-12197.432651353532,27281.461246178213,-0.1263953019692553,149115260550.9043,29881.564432658626,-1.3932594426505878,-443574688.55940557,2227598038128096.8,0.0008886602303009356,0.00039136956506713715,149599216584.50848,0.016741876296032583,3.328622458812833e-05,261.78639190613103,201.1733057773085,365.2557564275522
24949200.0,3000.0,137114678305.46321,58777208232.61449,-1527529.0794878101,-12213.893669042835,27274.4151495332,-0.12642289942116747,149113788087.79657,29881.858895468096,-1.3926582679680766,-443574678.32721984,2227598063763057.0,0.0008909669657968816,0.0003925203588880446,149599220035.39746,0.01674187784186089,3.329717220381263e-05,261.77938153363056,201.18023683591449,365.25576906589123
24952200.0,3000.0,137078011935.86278,58859020901.392624,-1527908.38958338,-12230.350772659815,27267.35901988231,-0.126450498374473,149112315784.7128,29882.153329221463,-1.3920570809252428,-443574668.094984,2227598089397925.0,0.0008932737125935314,0.0003936711485677038,149599223486.3035,0.016741879393532454,3.329717220381263e-05,261.77237450104474,201.18716455228238,365.2557817042928
24955200.0,3000.0,137041296200.82726,58940812386.73378,-1528287.7824780568,-12246.803955980613,27260.292859200297,-0.12647809882232203,149110843642.1901,29882.447733810102,-1.3914558815214542,-443574657.8627122,2227598115032666.2,0.0008955804674928259,0.00039482193255735567,149599226937.2218,0.016741880951043883,3.329717220381263e-05,261.76537078237624,201.194088952512,365.2557943427394
24958200.0,3000.0,137004531112.12689,59022582658.54782,-1528667.258176314,-12263.253212782103,27253.216669465884,-0.12650570075784562,149109371660.76553,29882.742109125382,-1.3908546697560873,-443574647.6304189,2227598140667245.2,0.0008978872272429575,0.0003959727092633489,149599230388.14755,0.016741882514391335,3.329717220381263e-05,261.75837035150397,201.201010062829,365.25580698121354
24961200.0,3000.0,136967716681.55057,59104331686.75057,-1529046.8166826041,-12279.698536841886,27246.13045266178,-0.1265333041741558,149107899840.97623,29883.036455058675,-1.3902534456285216,-443574637.398118,2227598166301627.0,0.0009001939886996163,0.00039712347711447834,149599233839.076,0.01674188408357142,3.330811622126634e-05,261.7513731821816,201.20792790958197,365.2558196196976
24964200.0,3000.0,136930852920.90585,59186059441.263794,-1529426.458001359,-12296.1399219383,27239.034210774666,-0.1265609090643453,149106428183.35928,29883.33077150136,-1.389652209138174,-443574627.16582304,2227598191935776.5,0.0009025007488259901,0.0003982742345395387,149599237290.00262,0.016741885658580764,3.330811622126634e-05,261.7443792480384,201.2148425192413,365.25583225817513
24967200.0,3000.0,136893939842.01895,59267765892.01522,-1529806.18213699,-12312.57736185042,27231.92794579521,-0.1265885154214876,149104956688.45166,29883.625058344816,-1.389050960284417,-443574616.9335488,2227598217569657.5,0.0009048075042762106,0.00039942497991121045,149599240740.9224,0.01674188723941519,3.330811622126634e-05,261.73738852257753,201.2217539184093,365.25584489662776
24970200.0,3000.0,136856977456.73474,59349451008.93857,-1530185.9890938876,-12329.010850358065,27224.81165971806,-0.12661612323863672,149103485356.79037,29883.919315480412,-1.3884496990666542,-443574606.7013092,2227598243203235.2,0.0009071142519194052,0.00040057571166951105,149599244191.83066,0.01674188882607119,3.330811622126634e-05,261.7304009791769,201.22866213381027,365.2558575350384
24973200.0,3000.0,136819965776.9168,59431114761.97353,-1530565.8788764216,-12345.440381241791,27217.685354541838,-0.12664373250882704,149102014188.9124,29884.21354279953,-1.387848425484301,-443574596.46911836,2227598268836474.5,0.0009094209885709525,0.00040172642823201255,149599247642.72266,0.016741890418545128,3.330811622126634e-05,261.72341659108884,201.23556719229504,365.25587017338967
24976200.0,3000.0,136782904814.4473,59512757121.06583,-1530945.8514889404,-12361.865948282904,27210.54903226915,-0.12667134322507329,149100543185.3547,29884.507740193545,-1.3872471395367687,-443574586.2369905,2227598294469340.0,0.0009117277110193562,0.0004028771280162866,149599251093.59354,0.01674189201683294,3.331905664403511e-05,261.716435331439,201.24246912084115,365.2558828116635
24979200.0,3000.0,136745794581.2271,59594378056.16715,-1531325.906935772,-12378.287545263458,27203.402694906585,-0.12669895538037038,149099072346.65417,29884.801907553847,-1.3866458412234468,-443574576.00493956,2227598320101796.2,0.0009140344161337437,0.00040402780942868234,149599254544.43866,0.01674189362093107,3.331905664403511e-05,261.70945717322667,201.2493679465501,365.25589544984336
24982200.0,3000.0,136708635089.17572,59675977537.23526,-1531706.0452212226,-12394.705165966256,27196.246344464704,-0.12672656896769324,149097601673.34775,29885.096044771803,-1.3860445305438025,-443574565.7729799,2227598345733807.0,0.0009163411006623073,0.0004051784708418801,149599257995.25314,0.016741895230835652,3.331905664403511e-05,261.70248208932435,201.25626369665565,365.2559080879111
24985200.0,3000.0,136671426350.23131,59757555534.23393,-1532086.266349578,-12411.118804174856,27189.079982958054,-0.12675418397999683,149096131165.9722,29885.3901517388,-1.3854432074972203,-443574555.5411259,2227598371365338.0,0.0009186477613801136,0.00040632911071834316,149599261446.03217,0.016741896846542544,3.331905664403511e-05,261.6955100524772,201.26315639851487,365.2559207258491
24988200.0,3000.0,136634168376.35068,59839112017.133,-1532466.5703251027,-12427.528453673573,27181.903612405164,-0.12678180041021583,149094660825.06448,29885.684228346217,-1.384841872083166,-443574545.3093912,2227598396996353.0,0.0009209543951966017,0.0004074797274307519,149599264896.7711,0.016741898468047856,3.332999347565873e-05,261.68854103530316,201.2700460796122,365.25593336364034
24991200.0,3000.0,136596861179.50926,59920646955.90836,-1532846.9571520395,-12443.934108247478,27174.71723482854,-0.12680941825126468,149093190651.16125,29885.978274485446,-1.3842405243010405,-443574535.07779086,2227598422626815.8,0.0009232609987255918,0.00040863031935178666,149599268347.46487,0.016741900095347515,3.332999347565873e-05,261.6815750102927,201.2769327675629,365.2559460012665
24994200.0,3000.0,136559504771.70119,60002160320.54197,-1533227.4268346103,-12460.335761682409,27167.520852254664,-0.1268370374960374,149091720644.7994,29886.27229004785,-1.3836391641503107,-443574524.8463387,2227598448256691.2,0.0009255675688496482,0.0004097808849102422,149599271798.10883,0.01674190172843756,3.332999347565873e-05,261.6746119498079,201.2838164901088,365.25595863871035
24997200.0,3000.0,136522099164.93916,60083652081.02188,-1533607.9793770157,-12476.733407764961,27160.314466714008,-0.12686465813740738,149090250806.5156,29886.566274924837,-1.3830377916304017,-443574514.61504924,2227598473885943.5,0.0009278741022900889,0.0004109314224900216,149599275248.6981,0.01674190336731371,3.332999347565873e-05,261.6676518260827,201.29069727511907,365.255971275954
25000200.0,3000.0,136484644371.2546,60165122207.34225,-1533988.6147834347,-12493.127040282503,27153.098080241023,-0.1268922801682274,149088781136.84665,29886.860229007783,-1.382436406740821,-443574504.3839362,2227598499514537.2,0.0009301805959563529,0.00041208193050869686,149599278699.228,0.016741905011972126,3.332999347565873e-05,261.6606946112227,201.2975751505902,365.25598391298035
25003200.0,3000.0,136447140402.69746,60246570669.50333,-1534369.333058025,-12509.516653023169,27145.87169487414,-0.12691990358132943,149087311636.32913,29887.154152188075,-1.381835009480954,-443574494.1530146,2227598525142436.2,0.0009324870464756974,0.00041323240733894814,149599282149.6935,0.01674190666240815,3.334092671967124e-05,261.6537402772041,201.30445014465292,365.255996549771
25006200.0,3000.0,136409587271.33644,60327997437.5115,-1534750.1342049227,-12525.902239775869,27138.635312655762,-0.12694752836952453,149085842305.49976,29887.4480443571,-1.3812335998502974,-443574483.92229855,2227598550769604.8,0.0009347934506500638,0.00041438285137590167,149599285600.08984,0.016741908318617847,3.334092671967124e-05,261.6467887958745,201.31132228556356,365.2560091863085
25009200.0,3000.0,136371984989.2588,60409402481.379265,-1535131.0182282422,-12542.283794330286,27131.38893563229,-0.12697515452560268,149084373144.89514,29887.741905406252,-1.3806321778483202,-443574473.69180226,2227598576396006.8,0.0009370998052813929,0.0004155332610034606,149599289050.41223,0.016741909980597054,3.334092671967124e-05,261.6398401389517,201.31819160170775,365.25602182257535
25012200.0,3000.0,136334333568.57045,60490785771.1253,-1535511.9851320763,-12558.661310476878,27124.132565854095,-0.12700278204233273,149082904155.05188,29888.035735226924,-1.380030743474487,-443574463.4615401,2227598602021606.5,0.0009394061071313146,0.00041668363461675085,149599292500.65582,0.016741911648341108,3.334092671967124e-05,261.6328942780241,201.32505812160082,365.2560344585538
25015200.0,3000.0,136296633021.39594,60572147276.7744,-1535893.0349204964,-12575.03478200689,27116.866205375532,-0.1270304109124622,149081435336.5065,29888.3295337105,-1.3794292967282709,-443574453.23152703,2227598627646367.8,0.0009417123528270861,0.0004178339705884529,149599295950.81555,0.016741913321845707,3.335185637960084e-05,261.6259511845498,201.33192187389264,365.25604709422515
25018200.0,3000.0,136258883359.8784,60653486968.35755,-1536274.1675975511,-12591.404202712343,27109.589856254937,-0.1270580411287172,149079966689.79562,29888.62330074838,-1.3788278376091938,-443574443.00177664,2227598653270254.5,0.0009440185393050208,0.0004189842673024699,149599299400.88684,0.016741915001106576,3.335185637960084e-05,261.6190108298573,201.33878288735613,365.2560597295728
25021200.0,3000.0,136221084596.17966,60734804815.91193,-1536655.3831672685,-12607.769566386049,27102.303520554626,-0.12708567268380222,149078498215.45566,29888.917036231956,-1.3782263661167022,-443574432.7723039,2227598678893231.0,0.0009463246631923758,0.0004201345231539279,149599302850.8647,0.016741916686119216,3.335185637960084e-05,261.61207318514386,201.34564119090032,365.25607236457836
25024200.0,3000.0,136183236742.48009,60816100789.48087,-1537036.6816336538,-12624.130866821606,27095.0072003409,-0.1271133055704002,149077029914.0231,29889.21074005263,-1.3776248822502952,-443574422.54312325,2227598704515260.5,0.0009486307212239067,0.0004212847364930614,149599306300.74414,0.016741918376879095,3.335185637960084e-05,261.6051382214763,201.3524968135642,365.25608499922373
25027200.0,3000.0,136145339810.97873,60897374859.11396,-1537418.063000691,-12640.488097813402,27087.70089768404,-0.12714093978117222,149075561786.0344,29889.504412101793,-1.3770233860094712,-443574412.314249,2227598730136307.0,0.000950936710188117,0.00042243490570377355,149599309750.52045,0.016741920073381537,3.335185637960084e-05,261.59820590979024,201.35934978451596,365.2560976334915
25030200.0,3000.0,136107393813.8932,60978626994.866974,-1537799.527272341,-12656.841253156623,27080.38461465831,-0.12716857530875741,149074093832.02597,29889.79805227085,-1.3764218773937569,-443574402.0856956,2227598755756334.5,0.0009532426268063246,0.00042358502916996763,149599313200.18866,0.01674192177562192,3.336278245896998e-05,261.59127622089,201.36620013305665,365.2561102673635
25033200.0,3000.0,136069398763.45978,61059857166.80191,-1538181.0744525436,-12673.190326647245,27073.058353341956,-0.12719621214577287,149072626052.53415,29890.091660451202,-1.375820356402632,-443574391.8574778,2227598781375306.5,0.0009555484677864103,0.000424735105253101,149599316649.7439,0.016741923483595742,3.336278245896998e-05,261.5843491254486,201.37304788861923,365.256122900822
25036200.0,3000.0,136031354671.93332,61141065344.98702,-1538562.704545216,-12689.535312082051,27065.722115817203,-0.12722385028481348,149071158448.09534,29890.38523653425,-1.375218823035638,-443574381.62960994,2227598806993187.2,0.0009578542298631292,0.0004258851323482997,149599320099.18124,0.016741925197298214,3.336278245896998e-05,261.57742459400686,201.37989308076843,365.25613553384886
25039200.0,3000.0,135993261551.58728,61222251499.49681,-1538944.4175542525,-12705.876203258618,27058.37590417026,-0.12725148971845185,149069691019.2458,29890.678780411396,-1.3746172772922682,-443574371.40210676,2227598832609939.5,0.0009601599097309246,0.00042703510878335253,149599323548.4958,0.016741926916724513,3.336278245896998e-05,261.57050259697365,201.38673573920155,365.256148166426
25042200.0,3000.0,135955119414.71376,61303415600.41204,-1539326.2134835266,-12722.212993975332,27051.01972049132,-0.1272791304392381,149068223766.5218,29890.97229197405,-1.374015719172069,-443574361.1749829,2227598858225527.2,0.0009624655040842401,0.0004281850329421626,149599326997.68253,0.016741928641869852,3.337370496129533e-05,261.5635831046254,201.39357589374796,365.2561607985353
25045200.0,3000.0,135916928273.62343,61384557617.819756,-1539708.0923368882,-12738.545678031385,27043.653566874556,-0.12730677243969987,149066756690.4596,29891.265771113623,-1.3734141486745488,-443574350.94825256,2227598883839914.2,0.0009647710097250167,0.0004293349031974103,149599330446.73672,0.016741930372729415,3.337370496129533e-05,261.5566660871059,201.40041357436732,365.2561734301593
25048200.0,3000.0,135878688140.64558,61465677521.813286,-1540090.0541181648,-12754.87424922678,27036.277445418124,-0.127334415712342,149065289791.59546,29891.559217721522,-1.3728125657992734,-443574340.7219304,2227598909453063.8,0.0009670764233476979,0.00043048471789933,149599333895.65344,0.016741932109298467,3.337370496129533e-05,261.5497515144264,201.40724881115605,365.25618606127995
25051200.0,3000.0,135840399028.12808,61546775282.49226,-1540472.098831162,-12771.19870136233,27028.89135822416,-0.12736206024964655,149063823070.46548,29891.852631689162,-1.372210970545767,-443574330.49603134,2227598935064939.0,0.0009693817415795409,0.00043163447539815625,149599337344.42758,0.016741933851571876,3.337370496129533e-05,261.54283935646464,201.41408163434258,365.2561986918787
25054200.0,3000.0,135802060948.43742,61627850869.96263,-1540854.2264796626,-12787.519028239665,27021.49530739878,-0.12738970604407265,149062356527.60583,29892.146012907946,-1.3716093629135595,-443574320.2705702,2227598960675504.0,0.0009716869610881147,0.0004327841740777923,149599340793.0542,0.016741935599544622,3.3384623890087823e-05,261.5359295829651,201.42091207429087,365.2562113219371
25057200.0,3000.0,135763673913.95866,61708904254.336655,-1541236.4370674265,-12803.835223661234,27014.089295052097,-0.1274173530880563,149060890163.55267,29892.43936126929,-1.3710077429022312,-443574310.0455613,2227598986284721.2,0.0009739920786484863,0.0004339338122548039,149599344241.52847,0.016741937353211625,3.3384623890087823e-05,261.52902216353885,201.42774016149437,365.25622395143785
25060200.0,3000.0,135725237937.09546,61789935405.73294,-1541618.730598191,-12820.147281430303,27006.673323298193,-0.1274450013740103,149059423978.842,29892.73267666463,-1.3704061105113154,-443574299.8210195,2227599011892554.2,0.0009762970909147873,0.00043508338829064845,149599347689.84537,0.01674193911256792,3.3384623890087823e-05,261.52211706766286,201.434565926582,365.2562365803623
25063200.0,3000.0,135686753030.27008,61870944294.27644,-1542001.1070756705,-12836.455195350965,26999.247394255137,-0.1274726508943241,149057957974.00995,29893.02595898537,-1.3698044657403867,-443574289.59695905,2227599037498966.8,0.0009786019946486472,0.0004362329005580063,149599351138.00006,0.016741940877608396,3.3384623890087823e-05,261.5152142646802,201.44138940031627,365.25624920869296
25066200.0,3000.0,135648219205.92336,61951930890.09847,-1542383.566503557,-12852.758959228138,26991.811510044976,-0.12750030164136375,149056492149.59244,29893.319208122935,-1.369202808588995,-443574279.3733953,2227599063103921.8,0.000980906786410137,0.00043738234739588907,149599354585.9874,0.016741942648327686,3.339553924885263e-05,261.50831372379946,201.44821061359843,365.25626183641083
25069200.0,3000.0,135609636476.51471,62032895163.336716,-1542766.1088855187,-12869.058566867567,26984.36567279375,-0.12752795360747157,149055026506.12546,29893.61242396875,-1.368601139056733,-443574269.150343,2227599088707382.5,0.000983211462880263,0.0004385317271545311,149599358033.80243,0.01674194442472069,3.339553924885263e-05,261.5014154140948,201.45502959746022,365.25627446349773
25072200.0,3000.0,135571004854.52214,62113837084.13524,-1543148.734225202,-12885.354012075828,26976.909884631466,-0.12755560678496625,149053561044.145,29893.905606414242,-1.367999457143168,-443574258.92781633,2227599114309311.5,0.0009855160208475297,0.0004396810381504984,149599361481.44034,0.01674194620678209,3.339553924885263e-05,261.4945193045056,201.4618463830673,365.25628708993617
25075200.0,3000.0,135532324352.44225,62194756622.6445,-1543531.4425262287,-12901.645288660335,26969.44414769213,-0.12758326116614255,149052095764.18692,29894.19875535083,-1.3673977628478848,-443574248.7058308,2227599139909672.0,0.0009878204568182587,0.00044083027873402546,149599364928.89587,0.016741947994506408,3.339553924885263e-05,261.48762536383623,201.4686610017263,365.2562997157067
25078200.0,3000.0,135493594982.79018,62275653749.021385,-1543914.2337921988,-12917.932390429334,26961.96846411373,-0.12761091674327127,149050630666.7871,29894.491870669957,-1.3667960561704589,-443574238.4844006,2227599165508427.5,0.0009901247676078289,0.0004419794472665696,149599368376.1643,0.01674194978788858,3.339553924885263e-05,261.48073356075577,201.47547348487126,365.2563123407923
25081200.0,3000.0,135454816758.09966,62356528433.429184,-1544297.1080266885,-12934.215311191912,26954.48283603822,-0.1276385735085991,149049165752.4814,29894.78495226305,-1.366194337110517,-443574228.2635408,2227599191105541.0,0.0009924289497897482,0.00044312854208714236,149599371823.2405,0.01674195158692286,3.340645104108921e-05,261.4738438637978,201.48228386407823,365.256324965174
25084200.0,3000.0,135415989690.923,62437380646.03762,-1544680.0652332506,-12950.494044758001,26946.987265611555,-0.12766623145434847,149047701021.80563,29895.07800002154,-1.3655926056676257,-443574218.0432662,2227599216700975.2,0.0009947330000584604,0.0004442775615235326,149599375270.11954,0.01674195339160378,3.340645104108921e-05,261.4669562413604,201.48909217105563,365.2563375888337
25087200.0,3000.0,135377113793.8311,62518210357.02286,-1545063.1054154148,-12966.768584938372,26939.481754983666,-0.12769389057271738,149046236475.2955,29895.37101383687,-1.364990861841409,-443574207.8235919,2227599242294692.5,0.000997036914987474,0.0004454265038810833,149599378716.79623,0.016741955201925885,3.340645104108921e-05,261.4600706617055,201.49589843765088,365.2563502117525
25090200.0,3000.0,135338189079.41336,62599017536.56753,-1545446.228576687,-12983.03892554465,26931.966306308466,-0.12772155085587936,149044772113.48676,29895.663993600476,-1.3643891056314499,-443574197.6045327,2227599267886656.0,0.0009993406912443578,0.00044657536751002876,149599382163.26566,0.016741957017883335,3.340645104108921e-05,261.4531870929594,201.50270269584465,365.2563628339123
25093200.0,3000.0,135299215560.27783,62679802154.86071,-1545829.43472055,-12999.305060389304,26924.440921743855,-0.12774921229598327,149043307936.9151,29895.956939203803,-1.3637873370373945,-443574187.3861033,2227599293476829.5,0.0010016443255369924,0.0004477241507830493,149599385609.52283,0.016741958839470994,3.341735927029131e-05,261.4463055031116,201.50950497775395,365.25637545529503
25096200.0,3000.0,135260193249.05104,62760564182.097984,-1546212.7238504628,-13015.566983285662,26916.905603451713,-0.1277768748851532,149041843946.11618,29896.24985053829,-1.363185556058848,-443574177.1683188,2227599319065174.0,0.001003947814425449,0.0004488728519493735,149599389055.56265,0.016741960666682935,3.341735927029131e-05,261.43942586001515,201.51630531563598,365.25638807588183
25099200.0,3000.0,135221122158.37811,62841303588.481415,-1546596.0959698607,-13031.824688047902,26909.360353597902,-0.12780453861548835,149040380141.6256,29896.542727495387,-1.362583762695428,-443574166.9511942,2227599344651653.0,0.0010062511545504225,0.00045002146937045867,149599392501.3801,0.01674196249951314,3.341735927029131e-05,261.43254813138674,201.52310374188116,365.2564006956544
25102200.0,3000.0,135182002300.92274,62922020344.21957,-1546979.5510821557,-13048.078168491063,26901.805174352274,-0.12783220347906285,149038916523.979,29896.835569966548,-1.3619819569467897,-443574156.73474413,2227599370236229.5,0.001008554342619793,0.0004511700013853165,149599395946.97018,0.01674196433795613,3.341735927029131e-05,261.4256722848056,201.52990028901698,365.2564133145944
25105200.0,3000.0,135142833689.36716,63002714419.52753,-1547363.0891907352,-13064.327418431045,26894.24006788866,-0.12785986946792569,149037453093.71185,29897.12837784322,-1.3613801388125348,-443574146.5189841,2227599395818866.2,0.001010857375126446,0.00045231844632173565,149599399392.32773,0.0167419661820058,3.342826393994695e-05,261.41879828771437,201.53669498971178,365.25642593268293
25108200.0,3000.0,135103616336.41216,63083385784.6269,-1547746.7102989634,-13080.57243168461,26886.665036384868,-0.12788753657410054,149035989851.3597,29897.421151016853,-1.3607783082923377,-443574136.3039288,2227599421399524.2,0.0010131602487513873,0.00045346680242894455,149599402837.44775,0.016741968031656458,3.342826393994695e-05,261.41192610741797,201.54348787676844,365.25643854990176
25111200.0,3000.0,135064350254.77705,63164034409.745834,-1548130.41441018,-13096.813202069388,26879.0800820227,-0.12791520478958565,149034526797.45804,29897.713889378916,-1.3601764653858202,-443574126.08959323,2227599446978167.2,0.0010154629601218745,0.0004546150680796236,149599406282.3252,0.016741969886902023,3.342826393994695e-05,261.40505571108406,201.55027898312684,365.2564511662322
25114200.0,3000.0,135025035457.19975,63244660265.11903,-1548514.2015277008,-13113.04972340388,26871.48520698794,-0.1279428741063537,149033063932.54224,29898.00659282086,-1.3595746100926513,-443574115.8759926,2227599472554757.8,0.0010177655058114159,0.0004557632415903384,149599409726.95493,0.016741971747736614,3.3439165053538514e-05,261.3981870657427,201.55706834186685,365.25646378165567
25117200.0,3000.0,134985671956.43665,63325263320.98776,-1548898.0716548178,-13129.281989507454,26863.880413470353,-0.12797054451635168,149031601257.14774,29898.29926123415,-1.3589727424124745,-443574105.6631419,2227599498129257.5,0.0010200678824338317,0.00045691132124398633,149599413171.3319,0.01674197361415403,3.3439165053538514e-05,261.39132013828566,201.56385598620523,365.25647639615363
25120200.0,3000.0,134946259765.26271,63405843547.59985,-1549282.0247947988,-13145.509994200354,26856.265703663685,-0.12799821601150074,149030138771.8099,29898.591894510257,-1.3583708623449633,-443574095.4510561,2227599523701629.5,0.0010223700866163793,0.0004580593053795789,149599416615.45108,0.016741975486148142,3.3439165053538514e-05,261.38445489546706,201.57064194949604,365.2564890097075
25123200.0,3000.0,134906798896.47144,63486400915.20974,-1549666.060950887,-13161.733731303704,26848.641079765668,-0.12802588858369612,149028676477.064,29898.884492540645,-1.3577689698897721,-443574085.23975056,2227599549271835.5,0.0010246721149056923,0.0004592071922800132,149599420059.30725,0.01674197736371279,3.3439165053538514e-05,261.37759130390253,201.57742626523364,365.2565016222983
25126200.0,3000.0,134867289362.87488,63566935394.078445,-1550050.180126301,-13177.953194639504,26841.006543978016,-0.12805356222480696,149027214373.44534,29899.177055216787,-1.3571670650465844,-443574075.02924025,2227599574839837.5,0.001026973963915591,0.00046035498023940934,149599423502.8954,0.016741979246841794,3.3439165053538514e-05,261.37072933006937,201.58420896704956,365.2565142339077
25129200.0,3000.0,134827731177.30359,63647446954.47361,-1550434.3823242357,-13194.16837803064,26833.36209850643,-0.12808123692667617,149025752461.48917,29899.469582430153,-1.3565651478150746,-443574064.81954044,2227599600405598.2,0.0010292756302061469,0.00046150266758555593,149599426946.21033,0.016741981135528793,3.346095662643044e-05,261.36386894030653,201.59099008871516,365.25652684451666
